usuario_id,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,score_crediticio,Alimentación,Ocio,Otros,Salud,Transporte,Vivienda,Educación,Servicios,gasto_total,ratio_gasto_ingreso,perfil_financiero,recomendaciones
user_0307,1701.76,1.0,Alta,468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000587626927416322,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0308,4179.26,0.0,Alta,598,10.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,17.0,0.004067705766092561,Saludable,['Mantener los hábitos financieros actuales']
user_0309,2619.91,0.0,Alta,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0310,4316.75,0.76,Alta,464,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0030115248740371805,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0311,2539.36,0.0,Alta,762,11.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,36.0,0.014176800453657613,Saludable,['Mantener los hábitos financieros actuales']
user_0312,4149.59,0.0,Alta,620,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0021688889745733915,Saludable,['Mantener los hábitos financieros actuales']
user_0313,5167.22,0.0,Alta,546,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0003870553218171473,Saludable,['Mantener los hábitos financieros actuales']
user_0314,1472.28,0.0,Alta,830,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0006792186268916239,Saludable,['Mantener los hábitos financieros actuales']
user_0315,3879.44,0.0,Alta,511,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0005155383251190894,Saludable,['Mantener los hábitos financieros actuales']
user_0316,2649.85,1.0,Alta,573,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0018868992584485916,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0317,3256.89,1.0,Alta,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0318,4034.89,0.81,Alta,390,14.0,0.0,24.0,0.0,3.0,0.0,0.0,0.0,41.0,0.01016136747222353,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0319,5545.01,1.0,Alta,638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00018034232580283895,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0320,5155.58,1.0,Alta,737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0001939645975816494,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0321,4754.59,0.0,Alta,702,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,30.0,0.006309692318370248,Saludable,['Mantener los hábitos financieros actuales']
user_0322,4443.81,1.0,Alta,539,0.0,0.0,92.0,0.0,1.0,0.0,0.0,0.0,93.0,0.020927987470211372,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0323,5141.19,0.0,Alta,421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0324,7295.6,0.36,Alta,573,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,36.0,0.004934481057075497,Saludable,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0325,5172.87,0.0,Media,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0326,5194.95,0.39,Alta,736,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,12.0,0.002309935610544856,Saludable,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0327,4438.58,0.0,Alta,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0328,7994.82,1.0,Alta,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0329,4462.57,0.0,Alta,698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0002240861207779374,Saludable,['Mantener los hábitos financieros actuales']
user_0330,3688.37,0.0,Alta,489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.00027112247415525016,Saludable,['Mantener los hábitos financieros actuales']
user_0331,8766.27,0.0,Alta,595,0.0,0.0,11.0,0.0,25.0,0.0,0.0,0.0,36.0,0.004106649692514604,Saludable,['Mantener los hábitos financieros actuales']
user_0332,4764.96,0.75,Alta,432,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0033578456062590242,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0333,1129.51,1.0,Alta,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0334,3353.22,0.0,Alta,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0335,1928.66,0.0,Alta,597,28.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0176288200097477,Saludable,['Mantener los hábitos financieros actuales']
user_0336,2467.74,0.0,Alta,484,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0012156872279899828,Saludable,['Mantener los hábitos financieros actuales']
user_0337,4572.05,0.0,Alta,315,10.0,0.0,24.0,0.0,12.0,0.0,0.0,0.0,46.0,0.010061132314825952,Saludable,['Mantener los hábitos financieros actuales']
user_0338,3178.89,0.0,Alta,794,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0034603273469670233,Saludable,['Mantener los hábitos financieros actuales']
user_0339,3124.98,1.0,Alta,688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0340,2195.4,0.0,Alta,627,0.0,31.0,30.0,0.0,3.0,0.0,0.0,0.0,64.0,0.029151862986243962,Saludable,['Mantener los hábitos financieros actuales']
user_0341,4963.64,0.0,Alta,716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0342,452.75,1.0,Alta,413,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.019878520154610713,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0343,3486.05,0.0,Alta,723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0344,4408.89,0.0,Alta,687,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0034022168845219544,Saludable,['Mantener los hábitos financieros actuales']
user_0345,5411.36,0.34,Alta,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0346,3903.36,0.0,Alta,342,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.005892359403180849,Saludable,['Mantener los hábitos financieros actuales']
user_0347,2722.09,1.0,Alta,652,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,24.0,0.008816754772986933,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0348,1553.18,1.0,Alta,353,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,24.0,0.015452169098237165,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0349,2553.76,0.0,Alta,697,5.0,0.0,31.0,0.0,3.0,0.0,0.0,0.0,39.0,0.015271599523839358,Saludable,['Mantener los hábitos financieros actuales']
user_0350,5542.16,0.23,Alta,656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0351,1177.45,1.0,Alta,677,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.018684445199371524,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0352,3006.44,0.17,Alta,470,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.006319766900387169,Saludable,['Mantener los hábitos financieros actuales']
user_0353,7158.44,0.0,Alta,544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0354,7370.96,0.0,Alta,471,11.0,0.0,77.0,0.0,14.0,0.0,0.0,0.0,102.0,0.013838088932784874,Saludable,['Mantener los hábitos financieros actuales']
user_0355,5027.87,0.0,Alta,734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0356,5415.99,0.0,Alta,788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0357,7018.98,0.04,Alta,783,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.001994591806786741,Saludable,['Mantener los hábitos financieros actuales']
user_0358,3757.37,0.0,Alta,594,15.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,36.0,0.009581169807604787,Saludable,['Mantener los hábitos financieros actuales']
user_0359,2573.82,0.0,Alta,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0360,6350.63,0.0,Alta,592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0361,4429.01,1.0,Alta,615,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,0.009257147759883134,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0362,3062.85,0.0,Alta,350,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0032649329872504367,Saludable,['Mantener los hábitos financieros actuales']
user_0363,5104.5,0.0,Alta,735,0.0,0.0,3.0,19.0,4.0,0.0,0.0,0.0,26.0,0.005093544911352728,Saludable,['Mantener los hábitos financieros actuales']
user_0364,782.28,0.0,Alta,818,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.006391573349695761,Saludable,['Mantener los hábitos financieros actuales']
user_0365,4280.27,1.0,Alta,784,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.007476163886857604,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0366,5286.65,1.0,Alta,334,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,59.0,0.01116018650752367,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0367,5602.92,0.0,Media,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0368,1479.53,0.0,Alta,629,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0040553418991166115,Saludable,['Mantener los hábitos financieros actuales']
user_0369,5800.46,0.81,Alta,628,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0022412015598762855,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0370,5227.42,0.5,Alta,486,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0015303916654869898,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0371,4576.82,0.0,Alta,490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0372,2447.88,0.0,Alta,366,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.004902201088288641,Saludable,['Mantener los hábitos financieros actuales']
user_0373,2752.1,1.0,Alta,634,6.0,33.0,0.0,0.0,2.0,0.0,0.0,0.0,41.0,0.014897714472584572,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0374,2703.04,0.0,Alta,499,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,15.0,0.005549307446430686,Saludable,['Mantener los hábitos financieros actuales']
user_0375,2578.26,0.0,Alta,818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0376,4317.81,0.0,Alta,496,0.0,0.0,312.0,0.0,1.0,0.0,0.0,0.0,313.0,0.07249045233579059,Saludable,['Mantener los hábitos financieros actuales']
user_0377,4730.96,0.0,Alta,804,5.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,32.0,0.006763954884420921,Saludable,['Mantener los hábitos financieros actuales']
user_0378,4305.4,0.55,Alta,514,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.002787197472940958,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0379,3450.53,0.0,Alta,800,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,0.01391090644045987,Saludable,['Mantener los hábitos financieros actuales']
user_0380,2572.92,0.0,Alta,615,0.0,42.0,20.0,0.0,6.0,0.0,0.0,0.0,68.0,0.02642911555742114,Saludable,['Mantener los hábitos financieros actuales']
user_0381,3406.43,0.12,Alta,816,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0023484997490040896,Saludable,['Mantener los hábitos financieros actuales']
user_0382,1051.85,0.0,Alta,382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0383,2878.64,0.0,Alta,570,13.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,27.0,0.009379429174888142,Saludable,['Mantener los hábitos financieros actuales']
user_0384,4396.3,0.0,Alta,680,4.0,0.0,42.0,0.0,2.0,0.0,0.0,0.0,48.0,0.010918272183426973,Saludable,['Mantener los hábitos financieros actuales']
user_0385,5994.76,1.0,Alta,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0386,7817.67,0.0,Alta,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0387,5797.27,1.0,Alta,806,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00017249498470831958,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0388,3032.16,1.0,Alta,470,17.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,53.0,0.01747928869188961,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0389,5446.26,0.0,Alta,576,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0018361224032638912,Saludable,['Mantener los hábitos financieros actuales']
user_0390,7136.06,0.0,Alta,673,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0011210668071737063,Saludable,['Mantener los hábitos financieros actuales']
user_0391,798.04,1.0,Alta,713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0392,4704.36,0.0,Alta,498,5.0,0.0,1810.0,0.0,0.0,0.0,0.0,0.0,1815.0,0.3858123102823764,Saludable,['Mantener los hábitos financieros actuales']
user_0393,5703.13,0.12,Alta,533,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0010520538721719476,Saludable,['Mantener los hábitos financieros actuales']
user_0394,8860.83,0.0,Alta,766,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0012414186932826834,Saludable,['Mantener los hábitos financieros actuales']
user_0395,3619.37,1.0,Alta,354,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.003039202955210437,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0396,5552.9,0.0,Alta,526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0397,5566.36,0.0,Alta,307,0.0,0.0,82.0,0.0,2.0,0.0,0.0,0.0,84.0,0.015090651700572727,Saludable,['Mantener los hábitos financieros actuales']
user_0398,4933.16,0.0,Alta,655,6.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,21.0,0.004256906323735699,Saludable,['Mantener los hábitos financieros actuales']
user_0399,5312.1,0.0,Alta,555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00018824946819525232,Saludable,['Mantener los hábitos financieros actuales']
user_0400,4781.04,0.0,Alta,329,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.001254957080467848,Saludable,['Mantener los hábitos financieros actuales']
user_0401,8996.4,0.0,Alta,629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0402,5795.32,1.0,Alta,606,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0029334014342607484,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0403,2065.58,1.0,Alta,438,44.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,61.0,0.02953165696801867,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0404,4125.38,0.2,Alta,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0405,3615.6,1.0,Alta,341,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0013828963380904968,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0406,2784.43,0.18,Alta,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0407,6590.58,0.13,Alta,609,0.0,41.0,62.0,0.0,14.0,0.0,0.0,0.0,117.0,0.017752610544140273,Saludable,['Mantener los hábitos financieros actuales']
user_0408,2035.21,1.0,Alta,485,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.002948098721999204,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0409,5721.58,1.0,Alta,330,19.0,0.0,36.0,0.0,22.0,0.0,0.0,0.0,77.0,0.013457821091376857,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0410,7314.24,0.0,Alta,499,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0032812705079406745,Saludable,['Mantener los hábitos financieros actuales']
user_0411,1963.68,1.0,Alta,781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0412,6068.42,1.0,Alta,776,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0003295750788508376,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0413,3339.5,0.0,Alta,772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0414,6212.59,0.43,Alta,342,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0028973423322639995,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0415,7562.55,1.0,Alta,832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000132230530707235,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0416,1080.32,1.0,Alta,766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0417,6739.19,0.0,Alta,697,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0008903147114119056,Saludable,['Mantener los hábitos financieros actuales']
user_0418,4310.03,0.0,Alta,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0419,2661.89,1.0,Alta,469,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0022540375447520373,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0420,4839.45,0.15,Alta,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0421,3561.21,0.0,Alta,588,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0030888377826637577,Saludable,['Mantener los hábitos financieros actuales']
user_0422,3939.63,0.0,Alta,402,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0005076618870300003,Saludable,['Mantener los hábitos financieros actuales']
user_0423,3742.12,0.0,Alta,827,16.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,22.0,0.005879020448302032,Saludable,['Mantener los hábitos financieros actuales']
user_0424,2889.69,1.0,Alta,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0425,3249.82,1.0,Alta,663,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0018462561003378649,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0426,5089.01,0.0,Alta,663,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0025545243573897474,Saludable,['Mantener los hábitos financieros actuales']
user_0427,6204.58,1.0,Alta,829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0428,5194.81,0.0,Alta,789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0429,4100.34,0.0,Alta,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0430,5676.34,0.0,Alta,724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0431,507.35,0.0,Alta,623,10.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,28.0,0.05518872573174337,Saludable,['Mantener los hábitos financieros actuales']
user_0432,3792.87,0.0,Alta,812,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.000527305180509746,Saludable,['Mantener los hábitos financieros actuales']
user_0433,3038.67,0.0,Alta,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0434,4112.75,0.0,Alta,798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0435,3033.91,0.0,Alta,467,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.001648038339963941,Saludable,['Mantener los hábitos financieros actuales']
user_0436,4018.16,1.0,Alta,689,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0022398311665040717,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0437,5424.48,0.0,Alta,833,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00036869893519747516,Saludable,['Mantener los hábitos financieros actuales']
user_0438,2688.02,0.0,Alta,644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0439,4536.03,0.0,Alta,688,43.0,105.0,21.0,0.0,8.0,0.0,0.0,0.0,177.0,0.039020905946389246,Saludable,['Mantener los hábitos financieros actuales']
user_0440,6360.59,0.0,Alta,511,21.0,0.0,58.0,0.0,25.0,0.0,0.0,0.0,104.0,0.016350684449084125,Saludable,['Mantener los hábitos financieros actuales']
user_0441,5013.74,0.0,Alta,721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0442,2266.68,0.99,Alta,695,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0030882171281345406,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0443,4135.41,0.0,Alta,749,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.00048362798368239187,Saludable,['Mantener los hábitos financieros actuales']
user_0444,2829.1,0.0,Alta,608,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.007069386023823831,Saludable,['Mantener los hábitos financieros actuales']
user_0445,2501.35,0.0,Alta,318,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0035980570491934358,Saludable,['Mantener los hábitos financieros actuales']
user_0446,9214.77,0.22,Alta,573,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0004340857123943408,Saludable,['Mantener los hábitos financieros actuales']
user_0447,4247.91,0.0,Alta,520,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,36.0,0.008474755821097905,Saludable,['Mantener los hábitos financieros actuales']
user_0448,3521.04,0.0,Alta,534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0449,2328.06,0.0,Alta,733,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0021477109696485487,Saludable,['Mantener los hábitos financieros actuales']
user_0450,7911.78,0.0,Alta,429,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0008847566540020072,Saludable,['Mantener los hábitos financieros actuales']
user_0451,1040.97,0.0,Alta,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0452,3369.8,0.87,Alta,798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0453,5398.3,0.0,Alta,458,65.0,0.0,54.0,0.0,5.0,0.0,0.0,0.0,124.0,0.02297019432043421,Saludable,['Mantener los hábitos financieros actuales']
user_0454,3775.81,0.79,Alta,473,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.006621095870819771,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0455,6950.96,0.34,Alta,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
user_0456,1852.33,0.0,Alta,376,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.011876933375802368,Saludable,['Mantener los hábitos financieros actuales']
user_0457,3248.08,0.0,Alta,833,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.004925987044654073,Saludable,['Mantener los hábitos financieros actuales']
user_0458,2348.39,1.0,Alta,642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,En observación,['Priorizar el pago de deuda antes de nuevos compromisos financieros']
user_0459,3061.24,0.0,Alta,788,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.026459865936679258,Saludable,['Mantener los hábitos financieros actuales']
user_0460,4635.29,0.0,Alta,819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable,['Mantener los hábitos financieros actuales']
